Scientific.name;Common.name;count;Plot.number;Year;Month;Day;Survey.site;exuvia.observer.number;Observer..order.number;note
Aeshna constricta;;1;12;2012;Aug;3;Cumberland Pond;2;1;
Leucorrhinia intacta;;1;12;2012;Aug;3;Cumberland Pond;1;2;
Leucorrhinia intacta;;1;13;2012;Aug;3;Cumberland Pond;1;2;
Epitheca canis;;1;14;2012;Aug;3;Cumberland Pond;2;1;
Zygoptera sp.;;2;16;2012;Aug;3;Cumberland Pond;2;1;
Leucorrhinia frigida;;2;16;2012;Aug;3;Cumberland Pond;2;1;
Aeshna interrupta;;3;16;2012;Aug;3;Cumberland Pond;1;2;
Leucorrhinia intacta;;1;16;2012;Aug;3;Cumberland Pond;1;2;
Leucorrhinia frigida;;5;16;2012;Aug;3;Cumberland Pond;1;2;
Leucorrhinia frigida;;1;17;2012;Aug;3;Cumberland Pond;2;1;
Sympetrum vicinum;;1;17;2012;Aug;3;Cumberland Pond;1;2;
Zygoptera sp.;;1;18;2012;Aug;3;Cumberland Pond;2;1;
Zygoptera sp.;;1;20;2012;Aug;3;Cumberland Pond;1;2;
Lestes sp.;;1;1;2012;Jul;30;Harbour Road Pond;1;1;
Aeshna constricta;;1;2;2012;Jul;30;Harbour Road Pond;1;1;
Sympetrum semicinctum;;1;3;2012;Jul;30;Harbour Road Pond;1;1;
Aeshna interrupta;;1;4;2012;Jul;30;Harbour Road Pond;1;1;
Leucorrhinia intacta;;2;4;2012;Jul;30;Harbour Road Pond;2;2;
Aeshna interrupta;;2;5;2012;Jul;30;Harbour Road Pond;1;1;
Aeshna interrupta;;1;5;2012;Jul;30;Harbour Road Pond;2;2;
Lestes sp.;;1;6;2012;Jul;30;Harbour Road Pond;2;2;
Aeshna interrupta;;3;6;2012;Jul;30;Harbour Road Pond;1;1;
Leucorrhinia intacta;;1;6;2012;Jul;30;Harbour Road Pond;1;1;
Sympetrum semicinctum;;1;7;2012;Jul;30;Harbour Road Pond;2;2;
Aeshna sp.;;1;7;2012;Jul;30;Harbour Road Pond;1;1;
Sympetrum semicinctum;;3;7;2012;Jul;30;Harbour Road Pond;1;1;
Sympetrum semicinctum;;2;8;2012;Jul;30;Harbour Road Pond;1;1;
Sympetrum semicinctum;;1;9;2012;Jul;30;Harbour Road Pond;1;1;
Sympetrum semicinctum;;1;9;2012;Jul;30;Harbour Road Pond;2;2;
Lestes sp.;;1;10;2012;Jul;30;Harbour Road Pond;2;2;
Sympetrum semicinctum;;1;10;2012;Jul;30;Harbour Road Pond;2;2;
Aeshna interrupta;;4;10;2012;Jul;30;Harbour Road Pond;1;1;
Aeshna interrupta;;1;11;2012;Jul;30;Harbour Road Pond;2;1;
Lestes sp.;;1;11;2012;Jul;30;Harbour Road Pond;2;1;
Sympetrum sp.;;1;11;2012;Jul;30;Harbour Road Pond;2;1;
Sympetrum vicinum;;1;11;2012;Jul;30;Harbour Road Pond;2;1;
Leucorrhinia sp.;;1;11;2012;Jul;30;Harbour Road Pond;1;2;
Leucorrhinia intacta;;1;12;2012;Jul;30;Harbour Road Pond;1;2;
Aeshna interrupta;;1;12;2012;Jul;30;Harbour Road Pond;2;1;
Sympetrum semicinctum;;1;12;2012;Jul;30;Harbour Road Pond;2;1;
Aeshna interrupta;;1;13;2012;Jul;30;Harbour Road Pond;2;1;
Sympetrum semicinctum;;1;13;2012;Jul;30;Harbour Road Pond;2;1;
Aeshna interrupta;;5;14;2012;Jul;30;Harbour Road Pond;2;1;
Aeshna interrupta;;2;15;2012;Jul;30;Harbour Road Pond;1;2;
Aeshna interrupta;;2;15;2012;Jul;30;Harbour Road Pond;2;1;
???;;1;15;2012;Jul;30;Harbour Road Pond;2;1;
???;;1;15;2012;Jul;30;Harbour Road Pond;2;1;
Lestes sp.;;1;17;2012;Jul;30;Harbour Road Pond;1;2;
Aeshna constricta;;1;17;2012;Jul;30;Harbour Road Pond;2;1;
Sympetrum vicinum;;1;17;2012;Jul;30;Harbour Road Pond;2;1;
Aeshna interrupta;;3;18;2012;Jul;30;Harbour Road Pond;2;1;
Aeshna canadensis;;1;18;2012;Jul;30;Harbour Road Pond;2;1;
Aeshna interrupta;;1;19;2012;Jul;30;Harbour Road Pond;2;1;
Aeshna interrupta;;2;20;2012;Jul;30;Harbour Road Pond;1;2;
Leucorrhinia intacta;;2;1;2012;Jul;31;John Archies Pond;2;2;
Aeshna interrupta;;1;1;2012;Jul;31;John Archies Pond;1;1;
Leucorrhinia intacta;;2;1;2012;Jul;31;John Archies Pond;1;1;
Leucorrhinia frigida;;3;1;2012;Jul;31;John Archies Pond;1;1;
Leucorrhinia proxima;;1;1;2012;Jul;31;John Archies Pond;2;2;
Zygoptera sp.;;1;1;2012;Jul;31;John Archies Pond;2;2;
Zygoptera sp.;;2;2;2012;Jul;31;John Archies Pond;1;1;
Leucorrhinia intacta;;1;2;2012;Jul;31;John Archies Pond;1;1;
Leucorrhinia frigida;;1;2;2012;Jul;31;John Archies Pond;1;1;
Sympetrum obtrusum;;1;2;2012;Jul;31;John Archies Pond;1;1;
Libellula quadrimaculata;;2;2;2012;Jul;31;John Archies Pond;1;1;
Zygoptera sp.;;1;2;2012;Jul;31;John Archies Pond;2;2;
Leucorrhinia intacta;;1;2;2012;Jul;31;John Archies Pond;2;2;
Leucorrhinia frigida;;1;2;2012;Jul;31;John Archies Pond;2;2;
Libellula quadrimaculata;;1;2;2012;Jul;31;John Archies Pond;2;2;
Lestes sp.;;1;3;2012;Jul;31;John Archies Pond;1;1;
Aeshna interrupta;;2;3;2012;Jul;31;John Archies Pond;1;1;
Sympetrum costiferum;;5;3;2012;Jul;31;John Archies Pond;1;1;
Sympetrum costiferum;;2;3;2012;Jul;31;John Archies Pond;2;2;
Zygoptera sp.;;7;4;2012;Jul;31;John Archies Pond;1;1;
Leucorrhinia intacta;;2;4;2012;Jul;31;John Archies Pond;1;1;
Leucorrhinia frigida;;1;4;2012;Jul;31;John Archies Pond;1;1;
Sympetrum obtrusum;;1;4;2012;Jul;31;John Archies Pond;1;1;
Zygoptera sp.;;2;4;2012;Jul;31;John Archies Pond;2;2;
Aeshna interrupta;;2;4;2012;Jul;31;John Archies Pond;2;2;
Leucorrhinia frigida;;3;4;2012;Jul;31;John Archies Pond;2;2;
Sympetrum costiferum;;2;5;2012;Jul;31;John Archies Pond;1;1;
Lestes sp.;;1;5;2012;Jul;31;John Archies Pond;1;1;
Zygoptera sp.;;4;6;2012;Jul;31;John Archies Pond;2;2;
Zygoptera sp.;;2;7;2012;Jul;31;John Archies Pond;1;1;
Aeshna interrupta;;1;7;2012;Jul;31;John Archies Pond;1;1;
Leucorrhinia frigida;;2;7;2012;Jul;31;John Archies Pond;1;1;
Zygoptera sp.;;3;7;2012;Jul;31;John Archies Pond;2;2;
Aeshna interrupta;;1;7;2012;Jul;31;John Archies Pond;2;2;
Zygoptera sp.;;1;8;2012;Jul;31;John Archies Pond;1;1;
Leucorrhinia frigida;;1;8;2012;Jul;31;John Archies Pond;1;1;
Zygoptera sp.;;1;8;2012;Jul;31;John Archies Pond;2;2;
Zygoptera sp.;;1;9;2012;Jul;31;John Archies Pond;2;2;
Zygoptera sp.;;3;10;2012;Jul;31;John Archies Pond;1;1;
Aeshna interrupta;;1;10;2012;Jul;31;John Archies Pond;1;1;
Lestes sp.;;1;10;2012;Jul;31;John Archies Pond;2;2;
Zygoptera sp.;;5;10;2012;Jul;31;John Archies Pond;2;2;
Aeshna interrupta;;1;10;2012;Jul;31;John Archies Pond;2;2;
Aeshna interrupta;;2;11;2012;Jul;31;John Archies Pond;2;1;
Leucorrhinia intacta;;1;11;2012;Jul;31;John Archies Pond;2;1;
Sympetrum costiferum;;1;11;2012;Jul;31;John Archies Pond;2;1;
Sympetrum costiferum;;1;11;2012;Jul;31;John Archies Pond;1;2;
Aeshna interrupta;;1;11;2012;Jul;31;John Archies Pond;1;2;
Aeshna sp.;;1;11;2012;Jul;31;John Archies Pond;1;2;fragment
Zygoptera sp.;;1;12;2012;Jul;31;John Archies Pond;2;1;
Zygoptera sp.;;3;12;2012;Jul;31;John Archies Pond;2;1;
Aeshna interrupta;;6;12;2012;Jul;31;John Archies Pond;2;1;
Zygoptera sp.;;1;12;2012;Jul;31;John Archies Pond;1;2;
Aeshna interrupta;;1;12;2012;Jul;31;John Archies Pond;1;2;
Aeshna interrupta;;1;13;2012;Jul;31;John Archies Pond;2;1;
Zygoptera sp.;;5;13;2012;Jul;31;John Archies Pond;2;1;
Aeshna sp.;;2;13;2012;Jul;31;John Archies Pond;2;1;
Aeshna interrupta;;3;13;2012;Jul;31;John Archies Pond;1;2;
Zygoptera sp.;;1;14;2012;Jul;31;John Archies Pond;2;1;
Aeshna interrupta;;1;14;2012;Jul;31;John Archies Pond;2;1;
Leucorrhinia intacta;;1;14;2012;Jul;31;John Archies Pond;2;1;
Aeshna interrupta;;1;14;2012;Jul;31;John Archies Pond;2;1;
Leucorrhinia intacta;;1;15;2012;Jul;31;John Archies Pond;2;1;
Sympetrum costiferum;;2;15;2012;Jul;31;John Archies Pond;2;1;
Aeshna interrupta;;1;15;2012;Jul;31;John Archies Pond;2;1;
Zygoptera sp.;;1;15;2012;Jul;31;John Archies Pond;2;1;
Zygoptera sp.;;1;15;2012;Jul;31;John Archies Pond;1;2;
Aeshna interrupta;;1;15;2012;Jul;31;John Archies Pond;1;2;
Leucorrhinia sp.;;1;15;2012;Jul;31;John Archies Pond;1;2;poor condition
Leucorrhinia intacta;;1;16;2012;Jul;31;John Archies Pond;2;1;
Lestes sp.;;5;16;2012;Jul;31;John Archies Pond;2;1;
Zygoptera sp.;;4;16;2012;Jul;31;John Archies Pond;2;1;
Aeshna interrupta;;1;16;2012;Jul;31;John Archies Pond;1;2;
Zygoptera sp.;;7;17;2012;Jul;31;John Archies Pond;2;1;
Aeshna interrupta;;4;17;2012;Jul;31;John Archies Pond;2;1;
Aeshna interrupta;;2;17;2012;Jul;31;John Archies Pond;1;2;
Zygoptera sp.;;4;18;2012;Jul;31;John Archies Pond;2;1;
Aeshna interrupta;;1;18;2012;Jul;31;John Archies Pond;2;1;
Zygoptera sp.;;1;19;2012;Jul;31;John Archies Pond;2;1;
Aeshna interrupta;;1;19;2012;Jul;31;John Archies Pond;2;1;
Aeshna interrupta;;1;19;2012;Jul;31;John Archies Pond;1;2;
Zygoptera sp.;;1;20;2012;Jul;31;John Archies Pond;2;1;
Leucorrhinia intacta;;1;20;2012;Jul;31;John Archies Pond;1;2;
Leucorrhinia proxima;;2;1;2012;Jul;31;Nail Pond - West;1;1;
Leucorrhinia proxima;;1;2;2012;Jul;31;Nail Pond - West;1;1;
Sympetrum semicinctum;;1;2;2012;Jul;31;Nail Pond - West;1;1;
Sympetrum costiferum;;1;2;2012;Jul;31;Nail Pond - West;1;1;
Sympetrum obtrusum;;1;2;2012;Jul;31;Nail Pond - West;1;1;
Leucorrhinia intacta;;1;3;2012;Jul;31;Nail Pond - West;1;1;
Aeshna constricta;;1;3;2012;Jul;31;Nail Pond - West;1;1;
Lestes sp.;;1;3;2012;Jul;31;Nail Pond - West;1;1;
Zygoptera sp.;;1;3;2012;Jul;31;Nail Pond - West;1;1;
Lestes sp.;;2;4;2012;Jul;31;Nail Pond - West;2;2;
Lestes sp.;;1;4;2012;Jul;31;Nail Pond - West;1;1;
Aeshna constricta;;1;4;2012;Jul;31;Nail Pond - West;1;1;
Sympetrum sp.;;1;4;2012;Jul;31;Nail Pond - West;1;1;
Sympetrum obtrusum;;1;5;2012;Jul;31;Nail Pond - West;1;1;
Sympetrum costiferum;;1;5;2012;Jul;31;Nail Pond - West;1;1;
Aeshna constricta;;1;6;2012;Jul;31;Nail Pond - West;1;1;
Leucorrhinia intacta;;2;6;2012;Jul;31;Nail Pond - West;1;1;
Sympetrum semicinctum;;1;6;2012;Jul;31;Nail Pond - West;1;1;
Leucorrhinia proxima;;1;7;2012;Jul;31;Nail Pond - West;2;2;
Lestes sp.;;2;7;2012;Jul;31;Nail Pond - West;1;1;2 in display
Leucorrhinia intacta;;6;7;2012;Jul;31;Nail Pond - West;1;1;
Zygoptera sp.;;2;8;2012;Jul;31;Nail Pond - West;2;2;
Leucorrhinia intacta;;2;8;2012;Jul;31;Nail Pond - West;2;2;
Zygoptera sp.;;2;8;2012;Jul;31;Nail Pond - West;1;1;
Leucorrhinia intacta;;3;8;2012;Jul;31;Nail Pond - West;1;1;
Zygoptera sp.;;1;9;2012;Jul;31;Nail Pond - West;2;2;
Lestes sp.;;2;9;2012;Jul;31;Nail Pond - West;1;1;
Sympetrum costiferum;;1;9;2012;Jul;31;Nail Pond - West;1;1;
Leucorrhinia intacta;;1;9;2012;Jul;31;Nail Pond - West;1;1;
Lestes sp.;;1;10;2012;Jul;31;Nail Pond - West;2;2;
Aeshna constricta;;1;10;2012;Jul;31;Nail Pond - West;2;2;
Sympetrum semicinctum;;1;10;2012;Jul;31;Nail Pond - West;2;2;
Lestes sp.;;6;10;2012;Jul;31;Nail Pond - West;1;1;
Leucorrhinia proxima;;1;10;2012;Jul;31;Nail Pond - West;1;1;
Leucorrhinia intacta;;3;10;2012;Jul;31;Nail Pond - West;1;1;
Lestes sp.;;2;11;2012;Jul;31;Nail Pond - West;1;2;
Sympetrum costiferum;;1;11;2012;Jul;31;Nail Pond - West;1;2;
Leucorrhinia proxima;;1;11;2012;Jul;31;Nail Pond - West;1;2;
Lestes sp.;;1;11;2012;Jul;31;Nail Pond - West;2;1;
Zygoptera sp.;;1;11;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia intacta;;2;11;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia proxima;;1;12;2012;Jul;31;Nail Pond - West;1;2;
Lestes sp.;;1;12;2012;Jul;31;Nail Pond - West;1;2;
Leucorrhinia proxima;;1;13;2012;Jul;31;Nail Pond - West;2;1;
Lestes sp.;;2;13;2012;Jul;31;Nail Pond - West;1;2;
Leucorrhinia intacta;;5;13;2012;Jul;31;Nail Pond - West;1;2;
Sympetrum costiferum;;1;14;2012;Jul;31;Nail Pond - West;2;1;
Sympetrum semicinctum;;1;14;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia intacta;;2;14;2012;Jul;31;Nail Pond - West;2;1;
Sympetrum vicinum;;1;14;2012;Jul;31;Nail Pond - West;1;2;
Zygoptera sp.;;1;14;2012;Jul;31;Nail Pond - West;1;2;
Leucorrhinia intacta;;1;14;2012;Jul;31;Nail Pond - West;1;2;
Sympetrum semicinctum;;3;15;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia proxima;;1;15;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia intacta;;1;15;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia proxima;;1;15;2012;Jul;31;Nail Pond - West;1;2;
Sympetrum semicinctum;;3;15;2012;Jul;31;Nail Pond - West;1;2;
Zygoptera sp.;;1;15;2012;Jul;31;Nail Pond - West;1;2;
Leucorrhinia sp.;;1;15;2012;Jul;31;Nail Pond - West;1;2;
Leucorrhinia intacta;;1;16;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia proxima;;1;16;2012;Jul;31;Nail Pond - West;2;1;
Lestes sp.;;4;17;2012;Jul;31;Nail Pond - West;1;2;
Zygoptera sp.;;2;17;2012;Jul;31;Nail Pond - West;1;2;
Leucorrhinia proxima;;1;17;2012;Jul;31;Nail Pond - West;1;2;
Sympetrum semicinctum;;1;17;2012;Jul;31;Nail Pond - West;1;2;
Sympetrum semicinctum;;5;17;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia intacta;;3;17;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia frigida;;1;17;2012;Jul;31;Nail Pond - West;2;1;
Sympetrum semicinctum;;1;18;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia intacta;;1;18;2012;Jul;31;Nail Pond - West;2;1;
Aeshna constricta;;1;18;2012;Jul;31;Nail Pond - West;2;1;
Sympetrum semicinctum;;1;19;2012;Jul;31;Nail Pond - West;2;1;
Zygoptera sp.;;3;19;2012;Jul;31;Nail Pond - West;1;2;
Sympetrum semicinctum;;3;19;2012;Jul;31;Nail Pond - West;1;2;
Leucorrhinia proxima;;1;19;2012;Jul;31;Nail Pond - West;1;2;
Sympetrum sp.;;1;19;2012;Jul;31;Nail Pond - West;1;2;
Zygoptera sp.;;1;20;2012;Jul;31;Nail Pond - West;1;2;
Anisoptera sp.;;3;20;2012;Jul;31;Nail Pond - West;1;2;
Lestes sp.;;3;20;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia proxima;;1;20;2012;Jul;31;Nail Pond - West;2;1;
Leucorrhinia intacta;;2;20;2012;Jul;31;Nail Pond - West;2;1;
Sympetrum semicinctum;;2;20;2012;Jul;31;Nail Pond - West;2;1;
Zygoptera sp.;;1;1;2012;Jul;30;Nicholson Rd. Pond;1;1;
Aeshna interrupta;;3;1;2012;Jul;30;Nicholson Rd. Pond;1;1;
Zygoptera sp.;;3;2;2012;Jul;30;Nicholson Rd. Pond;2;2;
Aeshna interrupta;;6;2;2012;Jul;30;Nicholson Rd. Pond;1;1;
Zygoptera sp.;;2;3;2012;Jul;30;Nicholson Rd. Pond;1;1;
Zygoptera sp.;;1;4;2012;Jul;30;Nicholson Rd. Pond;1;1;
Aeshna interrupta;;2;4;2012;Jul;30;Nicholson Rd. Pond;1;1;
Aeshna interrupta;;2;4;2012;Jul;30;Nicholson Rd. Pond;2;2;
Zygoptera sp.;;1;4;2012;Jul;30;Nicholson Rd. Pond;2;2;
Sympetrum vicinum;;1;5;2012;Jul;30;Nicholson Rd. Pond;1;1;
Aeshna interrupta;;5;5;2012;Jul;30;Nicholson Rd. Pond;1;1;
Zygoptera sp.;;4;5;2012;Jul;30;Nicholson Rd. Pond;2;2;
Aeshna interrupta;;3;5;2012;Jul;30;Nicholson Rd. Pond;2;2;
Sympetrum vicinum;;1;5;2012;Jul;30;Nicholson Rd. Pond;2;2;
Zygoptera sp.;;3;6;2012;Jul;30;Nicholson Rd. Pond;2;2;
Zygoptera sp.;;1;6;2012;Jul;30;Nicholson Rd. Pond;1;1;
Aeshna interrupta;;8;6;2012;Jul;30;Nicholson Rd. Pond;1;1;
Zygoptera sp.;;1;7;2012;Jul;30;Nicholson Rd. Pond;2;2;
Zygoptera sp.;;3;7;2012;Jul;30;Nicholson Rd. Pond;1;1;
Aeshna interrupta;;1;7;2012;Jul;30;Nicholson Rd. Pond;1;1;
Zygoptera sp.;;1;8;2012;Jul;30;Nicholson Rd. Pond;2;2;
Aeshna interrupta;;1;8;2012;Jul;30;Nicholson Rd. Pond;1;1;
Zygoptera sp.;;1;8;2012;Jul;30;Nicholson Rd. Pond;1;1;
Zygoptera sp.;;4;9;2012;Jul;30;Nicholson Rd. Pond;2;2;
Zygoptera sp.;;1;9;2012;Jul;30;Nicholson Rd. Pond;1;1;
Aeshna interrupta;;4;9;2012;Jul;30;Nicholson Rd. Pond;1;1;
Zygoptera sp.;;6;10;2012;Jul;30;Nicholson Rd. Pond;2;2;
Aeshna interrupta;;1;10;2012;Jul;30;Nicholson Rd. Pond;1;1;
Zygoptera sp.;;4;10;2012;Jul;30;Nicholson Rd. Pond;1;1;
Zygoptera sp.;;7;11;2012;Jul;30;Nicholson Rd. Pond;1;2;
Aeshna interrupta;;4;11;2012;Jul;30;Nicholson Rd. Pond;1;2;
Zygoptera sp.;;4;11;2012;Jul;30;Nicholson Rd. Pond;2;1;
Aeshna interrupta;;2;11;2012;Jul;30;Nicholson Rd. Pond;2;1;
Zygoptera sp.;;5;12;2012;Jul;30;Nicholson Rd. Pond;2;1;
Leucorrhinia intacta;;1;12;2012;Jul;30;Nicholson Rd. Pond;2;1;
Zygoptera sp.;;6;12;2012;Jul;30;Nicholson Rd. Pond;1;2;
Leucorrhinia intacta;;2;12;2012;Jul;30;Nicholson Rd. Pond;1;2;
Aeshna interrupta;;5;12;2012;Jul;30;Nicholson Rd. Pond;1;2;
Zygoptera sp.;;2;13;2012;Jul;30;Nicholson Rd. Pond;2;1;
Leucorrhinia intacta;;1;13;2012;Jul;30;Nicholson Rd. Pond;2;1;
Aeshna interrupta;;4;13;2012;Jul;30;Nicholson Rd. Pond;2;1;
Zygoptera sp.;;7;13;2012;Jul;30;Nicholson Rd. Pond;1;2;
Aeshna interrupta;;1;13;2012;Jul;30;Nicholson Rd. Pond;1;2;
Leucorrhinia frigida;;1;13;2012;Jul;30;Nicholson Rd. Pond;1;2;
Zygoptera sp.;;8;14;2012;Jul;30;Nicholson Rd. Pond;1;2;
Zygoptera sp.;;2;14;2012;Jul;30;Nicholson Rd. Pond;2;1;
Aeshna interrupta;;1;14;2012;Jul;30;Nicholson Rd. Pond;2;1;
Zygoptera sp.;;1;15;2012;Jul;30;Nicholson Rd. Pond;1;2;
Aeshna interrupta;;1;15;2012;Jul;30;Nicholson Rd. Pond;1;2;
Zygoptera sp.;;1;15;2012;Jul;30;Nicholson Rd. Pond;2;1;
Aeshna interrupta;;1;15;2012;Jul;30;Nicholson Rd. Pond;2;1;
Zygoptera sp.;;3;16;2012;Jul;30;Nicholson Rd. Pond;1;2;
Aeshna interrupta;;1;16;2012;Jul;30;Nicholson Rd. Pond;1;2;
Aeshna interrupta;;1;16;2012;Jul;30;Nicholson Rd. Pond;2;1;
Aeshna interrupta;;3;17;2012;Jul;30;Nicholson Rd. Pond;1;2;
Zygoptera sp.;;5;17;2012;Jul;30;Nicholson Rd. Pond;1;2;
Zygoptera sp.;;1;17;2012;Jul;30;Nicholson Rd. Pond;2;1;
Libellula quadrimaculata;;1;17;2012;Jul;30;Nicholson Rd. Pond;2;1;
Zygoptera sp.;;4;18;2012;Jul;30;Nicholson Rd. Pond;1;2;
Leucorrhinia intacta;;1;18;2012;Jul;30;Nicholson Rd. Pond;1;2;
Zygoptera sp.;;1;18;2012;Jul;30;Nicholson Rd. Pond;2;1;
Zygoptera sp.;;7;19;2012;Jul;30;Nicholson Rd. Pond;2;1;
Zygoptera sp.;;7;19;2012;Jul;30;Nicholson Rd. Pond;1;2;
Zygoptera sp.;;4;20;2012;Jul;30;Nicholson Rd. Pond;2;1;
Zygoptera sp.;;8;20;2012;Jul;30;Nicholson Rd. Pond;1;2;
Leucorrhinia intacta;;3;20;2012;Jul;30;Nicholson Rd. Pond;1;2;
Aeshna interrupta;;1;20;2012;Jul;30;Nicholson Rd. Pond;1;2;
Aeshna interrupta;;1;2;2012;Jul;30;Pigots Pond;1;2;
Sympetrum vicinum;;2;3;2012;Jul;30;Pigots Pond;1;2;
Aeshna interrupta;;1;3;2012;Jul;30;Pigots Pond;1;2;
Aeshna interrupta;;1;3;2012;Jul;30;Pigots Pond;2;1;
Leucorrhinia frigida;;1;6;2012;Jul;30;Pigots Pond;1;2;
Zygoptera sp.;;1;7;2012;Jul;30;Pigots Pond;2;1;
Leucorrhinia intacta;;1;7;2012;Jul;30;Pigots Pond;1;2;
Sympetrum costiferum;;1;8;2012;Jul;30;Pigots Pond;2;1;
Sympetrum costiferum;;1;8;2012;Jul;30;Pigots Pond;1;2;
Leucorrhinia frigida;;1;9;2012;Jul;30;Pigots Pond;1;2;
Leucorrhinia frigida;;1;9;2012;Jul;30;Pigots Pond;2;1;
Libellula quadrimaculata;;1;11;2012;Jul;30;Pigots Pond;1;1;
Leucorrhinia frigida;;2;11;2012;Jul;30;Pigots Pond;1;1;
Sympetrum vicinum;;1;11;2012;Jul;30;Pigots Pond;2;2;
Aeshna interrupta;;1;12;2012;Jul;30;Pigots Pond;1;1;
Leucorrhinia frigida;;2;13;2012;Jul;30;Pigots Pond;1;1;
Leucorrhinia frigida;;1;14;2012;Jul;30;Pigots Pond;1;1;
Aeshna interrupta;;1;14;2012;Jul;30;Pigots Pond;1;1;
Sympetrum vicinum;;2;15;2012;Jul;30;Pigots Pond;1;1;
Leucorrhinia intacta;;3;15;2012;Jul;30;Pigots Pond;1;1;
Leucorrhinia frigida;;2;15;2012;Jul;30;Pigots Pond;1;1;
Zygoptera sp.;;1;17;2012;Jul;30;Pigots Pond;1;1;
Sympetrum costiferum;;2;17;2012;Jul;30;Pigots Pond;1;1;
Leucorrhinia intacta;;1;18;2012;Jul;30;Pigots Pond;1;1;
Zygoptera sp.;;1;1;2012;Aug;8;Rayner's Pond;1;1;
Leucorrhinia intacta;;1;1;2012;Aug;8;Rayner's Pond;1;1;
Leucorrhinia frigida;;1;2;2012;Aug;8;Rayner's Pond;2;2;
Zygoptera sp.;;1;2;2012;Aug;8;Rayner's Pond;1;1;
Zygoptera sp.;;1;3;2012;Aug;8;Rayner's Pond;1;1;
Leucorrhinia intacta;;1;3;2012;Aug;8;Rayner's Pond;1;1;
Aeshna interrupta;;1;3;2012;Aug;8;Rayner's Pond;2;2;
Leucorrhinia intacta;;1;5;2012;Aug;8;Rayner's Pond;1;1;
sympetrum sp.;;1;5;2012;Aug;8;Rayner's Pond;1;1;fragment
Leucorrhinia intacta;;1;5;2012;Aug;8;Rayner's Pond;2;2;
Zygoptera sp.;;2;6;2012;Aug;8;Rayner's Pond;2;2;
Zygoptera sp.;;2;6;2012;Aug;8;Rayner's Pond;1;1;
Sympetrum vicinum;;1;6;2012;Aug;8;Rayner's Pond;1;1;
Aeshna constricta;;2;6;2012;Aug;8;Rayner's Pond;1;1;
Aeshna canadensis;;1;8;2012;Aug;8;Rayner's Pond;2;2;
Zygoptera sp.;;1;8;2012;Aug;8;Rayner's Pond;2;2;
Aeshna sp.;;1;9;2012;Aug;8;Rayner's Pond;2;2;no head
Sympetrum vicinum;;1;9;2012;Aug;8;Rayner's Pond;2;2;
Leucorrhinia frigida;;1;9;2012;Aug;8;Rayner's Pond;2;2;
Leucorrhinia intacta;;1;9;2012;Aug;8;Rayner's Pond;1;1;
Sympetrum vicinum;;1;10;2012;Aug;8;Rayner's Pond;1;1;
Sympetrum vicinum;;2;11;2012;Aug;8;Rayner's Pond;1;2;
Aeshna interrupta;;1;11;2012;Aug;8;Rayner's Pond;1;2;
Leucorrhinia intacta;;1;11;2012;Aug;8;Rayner's Pond;1;2;
Leucorrhinia frigida;;2;11;2012;Aug;8;Rayner's Pond;1;2;
Sympetrum vicinum;;2;11;2012;Aug;8;Rayner's Pond;2;1;
Leucorrhinia frigida;;1;11;2012;Aug;8;Rayner's Pond;2;1;
Sympetrum vicinum;;2;12;2012;Aug;8;Rayner's Pond;1;2;
Leucorrhinia frigida;;2;12;2012;Aug;8;Rayner's Pond;1;2;
Aeshna constricta;;1;12;2012;Aug;8;Rayner's Pond;2;1;
Leucorrhinia intacta;;1;12;2012;Aug;8;Rayner's Pond;1;2;
Leucorrhinia frigida;;1;14;2012;Aug;8;Rayner's Pond;2;1;
Aeshna interrupta;;1;14;2012;Aug;8;Rayner's Pond;1;2;
Zygoptera sp.;;1;14;2012;Aug;8;Rayner's Pond;1;2;
Aeshna canadensis;;1;15;2012;Aug;8;Rayner's Pond;2;1;
Aeshna interrupta;;1;15;2012;Aug;8;Rayner's Pond;1;2;
Zygoptera sp.;;1;15;2012;Aug;8;Rayner's Pond;1;2;
Leucorrhinia intacta;;3;15;2012;Aug;8;Rayner's Pond;1;2;
Aeshna interrupta;;1;16;2012;Aug;8;Rayner's Pond;1;2;
Sympetrum vicinum;;1;18;2012;Aug;8;Rayner's Pond;1;2;
Zygoptera sp.;;1;19;2012;Aug;8;Rayner's Pond;2;1;
Aeshna constricta;;1;20;2012;Aug;8;Rayner's Pond;2;1;
Leucorrhinia intacta;;1;20;2012;Aug;8;Rayner's Pond;1;2;
Zygoptera sp.;;2;20;2012;Aug;8;Rayner's Pond;1;2;
Zygoptera sp.;;4;1;2012;Jul;31;Seaweed Rd. Pond;2;1;
Aeshna constricta;;2;1;2012;Jul;31;Seaweed Rd. Pond;1;2;
